trial,value,running_mean
1170,332,246.2126387702818
1171,289,246.24914675767917
1172,22,246.05797101449275
1173,410,246.1976149914821
1174,196,246.1548936170213
1175,246,246.1547619047619
1176,208,246.12234494477485
1177,159,246.0483870967742
1178,345,246.1323155216285
1179,191,246.08559322033898
1180,289,246.12193056731584
1181,359,246.21742808798646
1182,274,246.2409129332206
1183,211,246.21114864864865
1184,395,246.3367088607595
1185,172,246.27403035413153
1186,473,246.46503791069924
1187,262,246.4781144781145
1188,318,246.53826745164002
1189,86,246.4033613445378
1190,42,246.23173803526447
1191,204,246.19630872483222
1192,272,246.21793797150042
1193,363,246.31574539363484
1194,281,246.34476987447698
1195,489,246.54765886287626
1196,77,246.406015037594
1197,98,246.2821368948247
1198,167,246.2160133444537
1199,41,246.045
1200,69,245.89758534554537
1201,334,245.97088186356072
1202,484,246.16874480465503
1203,373,246.27408637873754
1204,12,246.07966804979253
1205,369,246.181592039801
1206,449,246.34962717481358
1207,15,246.15811258278146
1208,326,246.22415219189412
1209,448,246.3909090909091
1210,174,246.33113129644923
1211,147,246.24917491749176
1212,378,246.3577906018137
1213,269,246.37644151565075
1214,138,246.2872427983539
1215,476,246.47615131578948
1216,309,246.52752670501232
1217,52,246.367816091954
1218,131,246.27317473338803
1219,24,246.0909836065574
1220,436,246.24651924651926
1221,451,246.4140752864157
1222,258,246.42354865085855
1223,32,246.2483660130719
1224,88,246.1191836734694
1225,124,246.0195758564437
1226,236,246.01140994295028
1227,429,246.16042345276873
1228,272,246.1814483319772
1229,97,246.06016260162602
1230,431,246.21039805036557
1231,314,246.26542207792207
1232,53,246.10867802108677
1233,491,246.30713128038897
1234,270,246.32631578947368
1235,68,246.18203883495147
1236,248,246.18350848827808
1237,233,246.17285945072697
1238,224,246.1549636803874
1239,90,246.02903225806452
1240,42,245.86462530217565
1241,21,245.68357487922705
1242,479,245.87127916331457
1243,165,245.806270096463
1244,450,245.970281124498
1245,458,246.14044943820224
1246,146,246.06014434643143
1247,385,246.17147435897436
1248,408,246.30104083266613
1249,118,246.1984
1250,162,246.13109512390088
1251,500,246.33386581469648
1252,477,246.51795690343175
1253,0,246.3213716108453
1254,276,246.34501992031872
1255,384,246.4546178343949
1256,500,246.6563245823389
1257,340,246.73052464228934
1258,135,246.6417791898332
1259,345,246.71984126984128
1260,23,246.54242664551944
1261,462,246.71315372424723
1262,172,246.65399841646874
1263,427,246.79667721518987
1264,290,246.8308300395257
1265,317,246.88625592417063
1266,229,246.87213891081294
1267,138,246.78627760252365
1268,286,246.81717888100866
1269,211,246.78897637795276
1270,223,246.77025963808026
1271,142,246.68789308176102
1272,112,246.5820895522388
1273,33,246.414442700157
1274,340,246.4878431372549
1275,125,246.3926332288401
1276,145,246.31323414252154
1277,255,246.32003129890452
1278,64,246.17748240813134
1279,499,246.375
1280,179,246.3224043715847
1281,147,246.2449297971919
1282,386,246.35385814497272
1283,346,246.43146417445482
1284,292,246.4669260700389
1285,108,246.3592534992224
1286,187,246.31313131313132
1287,362,246.402950310559
1288,126,246.30954228083786
1289,210,246.2813953488372
1290,277,246.30518977536792
1291,192,246.26315789473685
1292,195,246.22351121423048
1293,378,246.32534775888718
1294,149,246.25019305019305
1295,23,246.07793209876544
1296,69,245.9414032382421
1297,251,245.9453004622496
1298,241,245.94149345650501
1299,437,246.08846153846153
1300,46,245.93466564181398
1301,242,245.931643625192
1302,240,245.92709132770528
1303,228,245.9133435582822
1304,334,245.9808429118774
1305,220,245.96094946401226
1306,470,246.13236419280796
1307,133,246.045871559633
1308,200,246.01069518716577
1309,346,246.08702290076337
1310,472,246.25934401220442
1311,50,246.109756097561
1312,10,245.92993145468392
1313,406,246.0517503805175
1314,142,245.97262357414448
1315,111,245.87006079027356
1316,67,245.73424449506453
1317,193,245.69423368740516
1318,321,245.75132676269902
1319,93,245.63560606060605
1320,361,245.7229371688115
1321,125,245.63161875945536
1322,374,245.7286470143613
1323,447,245.880664652568
1324,26,245.71471698113209
1325,473,245.88612368024133
1326,83,245.76337603617182
1327,26,245.59789156626505
1328,450,245.75169300225733
1329,158,245.68571428571428
1330,115,245.58752817430502
1331,374,245.68393393393393
1332,53,245.53938484621156
1333,2,245.3568215892054
1334,99,245.24719101123594
1335,483,245.4251497005988
1336,309,245.47270007479432
1337,241,245.4693572496263
1338,400,245.5847647498133
1339,483,245.76194029850745
1340,451,245.91498881431767
1341,93,245.801043219076
1342,306,245.8458674609084
1343,44,245.69568452380952
1344,204,245.6646840148699
1345,266,245.67979197622586
1346,345,245.75352635486266
1347,307,245.79896142433233
1348,69,245.66790214974054
1349,128,245.58074074074074
1350,79,245.45743893412288
1351,477,245.62869822485206
1352,326,245.6881005173688
1353,466,245.85081240768093
1354,241,245.84723247232472
1355,337,245.91445427728613
1356,288,245.94546794399412
1357,160,245.8821796759941
1358,41,245.73142016188373
1359,429,245.86617647058824
1360,125,245.7773695811903
1361,429,245.91189427312776
1362,122,245.82098312545855
1363,26,245.65982404692082
1364,169,245.603663003663
1365,70,245.47510980966325
1366,442,245.6188734455011
1367,226,245.6045321637427
1368,371,245.69612856099343
1369,240,245.6919708029197
1370,348,245.7665937272064
1371,121,245.67565597667638
1372,431,245.8106336489439
1373,239,245.8056768558952
1374,498,245.98909090909092
1375,86,245.87281976744185
1376,237,245.86637618010167
1377,496,246.0478955007257
1378,263,246.06018854242205
1379,179,246.01159420289855
1380,327,246.07023895727733
1381,421,246.19681620839364
1382,230,246.18510484454086
1383,19,246.02095375722544
1384,85,245.90469314079422
1385,422,246.03174603174602
1386,359,246.11319394376352
1387,287,246.14265129682997
1388,321,246.19654427645787
1389,215,246.17410071942447
1390,191,246.13443565780014
1391,338,246.20043103448276
1392,410,246.31801866475234
1393,442,246.4583931133429
1394,343,246.52759856630826
1395,456,246.67765042979943
1396,41,246.53042233357195
1397,235,246.52217453505008
1398,52,246.3831308077198
1399,172,246.33
1400,0,246.1541755888651
1401,11,245.98644793152638
1402,458,246.1375623663578
1403,277,246.15954415954417
1404,355,246.2370106761566
1405,452,246.38335704125177
1406,156,246.31911869225303
1407,169,246.26420454545453
1408,342,246.33215046132008
1409,80,246.2141843971631
1410,55,246.07866761162296
1411,87,245.96600566572238
1412,90,245.85562632696391
1413,64,245.72701555869872
1414,286,245.75547703180212
1415,296,245.7909604519774
1416,34,245.64149611856033
1417,91,245.5324400564175
1418,440,245.66948555320647
1419,239,245.66478873239436
1420,247,245.66572836030963
1421,186,245.62376933895922
1422,347,245.69501054111032
1423,223,245.67907303370785
1424,27,245.52561403508773
1425,407,245.63884992987377
1426,181,245.59355290819903
1427,395,245.69817927170868
1428,49,245.56053184044788
1429,362,245.64195804195805
1430,9,245.4765897973445
1431,133,245.39804469273744
1432,480,245.56175854849965
1433,44,245.42119944211996
1434,112,245.32822299651568
1435,472,245.48607242339833
1436,288,245.51565762004176
1437,92,245.4089012517385
1438,153,245.34468380820013
1439,186,245.3034722222222
1440,11,245.1408743927828
1441,199,245.10887656033287
1442,36,244.96396396396398
1443,113,244.8725761772853
1444,80,244.75847750865051
1445,139,244.6853388658368
1446,441,244.82100898410505
1447,235,244.814226519337
1448,365,244.89717046238786
1449,343,244.9648275862069
1450,84,244.8538938662991
1451,188,244.81473829201101
1452,138,244.74122505161733
1453,48,244.60591471801925
1454,332,244.6659793814433
1455,407,244.77747252747253
1456,303,244.81743308167466
1457,24,244.66598079561044
1458,139,244.5935572309801
1459,226,244.5808219178082
1460,196,244.5475701574264
1461,150,244.48290013679892
1462,365,244.56527682843472
1463,42,244.42691256830602
1464,334,244.48805460750853
1465,74,244.3717598908595
1466,442,244.50647580095432
1467,23,244.35558583106268
1468,365,244.4377127297481
1469,30,244.29183673469387
1470,149,244.22705642420124
1471,277,244.2493206521739
1472,297,244.28513238289204
1473,292,244.31750339213025
1474,407,244.42779661016948
1475,290,244.45867208672087
1476,346,244.52742044685172
1477,411,244.6400541271989
1478,297,244.67545638945234
1479,87,244.5689189189189
1480,227,244.55705604321403
1481,121,244.47368421052633
1482,40,244.33580579905598
1483,241,244.33355795148248
1484,317,244.38249158249158
1485,126,244.3028263795424
1486,249,244.30598520511097
1487,275,244.3266129032258
1488,342,244.39220953660174
1489,323,244.44496644295302
1490,122,244.36284372904092
1491,267,244.37801608579088
1492,107,244.28600133958471
1493,192,244.25100401606426
1494,242,244.2494983277592
1495,380,244.34024064171123
1496,195,244.30728122912492
1497,431,244.43190921228305
1498,121,244.34956637758506
1499,168,244.29866666666666
1500,488,244.46102598267822
1501,52,244.33288948069242
1502,169,244.28276779773785
1503,58,244.15890957446808
1504,362,244.23720930232557
1505,313,244.28286852589642
1506,220,244.26675514266756
1507,235,244.2606100795756
1508,454,244.39960238568588
1509,241,244.39735099337747
1510,282,244.42223692918597
1511,10,244.26719576719577
1512,83,244.1606080634501
1513,12,244.00726552179657
1514,134,243.93465346534654
1515,59,243.8126649076517
1516,417,243.9268292682927
1517,111,243.83926218708828
1518,390,243.93548387096774
1519,52,243.80921052631578
1520,449,243.9441157133465
1521,258,243.9533508541393
1522,236,243.94812869336835
1523,449,244.08267716535434
1524,305,244.12262295081968
1525,386,244.21559633027522
1526,153,244.15586116568434
1527,385,244.24803664921467
1528,35,244.11118378024852
1529,23,243.96666666666667
1530,154,243.90790333115612
1531,231,243.89947780678852
1532,430,244.0208741030659
1533,81,243.91460234680574
1534,437,244.04039087947882
1535,116,243.95703125
1536,421,244.07221860767729
1537,324,244.12418725617684
1538,81,244.01819363222873
1539,14,243.86883116883118
1540,180,243.82738481505515
1541,230,243.8184176394293
1542,90,243.71872974724562
1543,20,243.5738341968912
1544,120,243.49385113268607
1545,2,243.33764553686933
1546,112,243.25274725274724
1547,100,243.16020671834625
1548,53,243.0374435119432
1549,194,243.0058064516129
1550,394,243.10315925209542
1551,339,243.16494845360825
1552,415,243.275595621378
1553,166,243.22586872586874
1554,325,243.27845659163987
1555,299,243.31426735218508
1556,338,243.37508028259472
1557,213,243.3555840821566
1558,218,243.33932007697243
1559,256,243.3474358974359
1560,432,243.46828955797565
1561,82,243.36491677336747
1562,193,243.33269353806782
1563,416,243.443094629156
1564,86,243.34249201277956
1565,57,243.22349936143038
1566,100,243.13209955328654
1567,58,243.0140306122449
1568,257,243.02294455066922
1569,461,243.16178343949045
1570,253,243.1680458306811
1571,165,243.11832061068702
1572,188,243.08328035600763
1573,367,243.16200762388817
1574,387,243.25333333333333
1575,33,243.11992385786803
1576,154,243.06341154090043
1577,482,243.2148288973384
1578,362,243.29005699810006
1579,285,243.31645569620252
1580,368,243.39531941808983
1581,126,243.32111251580278
1582,334,243.37839545167404
1583,356,243.44949494949495
1584,276,243.47003154574134
1585,310,243.51197982345522
1586,113,243.42974165091368
1587,203,243.40428211586902
1588,70,243.29515418502203
1589,151,243.237106918239
1590,478,243.38466373350093
1591,341,243.44597989949747
1592,350,243.5128688010044
1593,405,243.61417816813048
1594,53,243.494670846395
1595,364,243.5701754385965
1596,432,243.68816530995616
1597,210,243.66708385481851
1598,225,243.65540963101938
1599,414,243.761875
1600,117,243.68269831355403
1601,256,243.69038701622972
1602,152,243.63318777292577
1603,75,243.52805486284288
1604,146,243.46728971962617
1605,164,243.41780821917808
1606,305,243.45612943372745
1607,80,243.3544776119403
1608,114,243.27408328154132
1609,441,243.3968944099379
1610,16,243.25574177529484
1611,403,243.3548387096774
1612,200,243.32796032238065
1613,324,243.37794299876083
1614,500,243.53684210526316
1615,446,243.6621287128713
1616,412,243.76623376623377
1617,256,243.77379480840543
1618,28,243.64051883878938
1619,279,243.66234567901233
1620,290,243.69093152375078
1621,22,243.55425400739827
1622,320,243.60135551447937
1623,438,243.7210591133005
1624,392,243.81230769230768
1625,385,243.89913899138992
1626,147,243.83958205285802
1627,315,243.88329238329237
1628,111,243.80171884591775
1629,50,243.68282208588957
1630,124,243.60944206008583
1631,132,243.54105392156862
1632,275,243.56031843233313
1633,387,243.64810281517748
1634,138,243.58348623853212
1635,403,243.68092909535451
1636,306,243.71899816737934
1637,146,243.65934065934067
1638,413,243.7626601586333
1639,86,243.66646341463414
1640,432,243.7812309567337
1641,198,243.75334957369063
1642,316,243.79732197200244
1643,213,243.7785888077859
1644,403,243.87537993920972
1645,25,243.74240583232077
1646,178,243.7024893746205
1647,268,243.71723300970874
1648,273,243.73499090357794
1649,471,243.87272727272727
1650,55,243.75832828588733
1651,148,243.70036319612592
1652,275,243.71929824561403
1653,398,243.81257557436518
1654,430,243.92507552870092
1655,218,243.90942028985506
1656,160,243.85878092939046
1657,93,243.76779252110978
1658,496,243.9198312236287
1659,12,243.78012048192772
1660,91,243.68813967489464
1661,295,243.7190132370638
1662,219,243.70414912808178
1663,359,243.7734375
1664,479,243.9147147147147
1665,386,244
1666,492,244.1487702459508
1667,378,244.22901678657075
1668,78,244.12941881366086
1669,444,244.2491017964072
1670,244,244.2489527229204
1671,174,244.20693779904306
1672,222,244.19366407650926
1673,181,244.15591397849462
1674,487,244.30089552238806
1675,471,244.43615751789977
1676,114,244.3583780560525
1677,90,244.26638855780692
1678,119,244.1917808219178
1679,244,244.19166666666666
1680,432,244.30339083878644
1681,44,244.18430439952436
1682,414,244.28520499108734
1683,193,244.25475059382424
1684,275,244.27299703264094
1685,164,244.22538552787663
1686,77,244.1262596324837
1687,54,244.01362559241707
1688,425,244.12078152753108
1689,360,244.18934911242604
1690,278,244.2093435836783
1691,117,244.1341607565012
1692,450,244.25575900767868
1693,50,244.14108618654072
1694,239,244.13805309734514
1695,240,244.13561320754718
1696,382,244.21685327047732
1697,417,244.3186101295642
1698,155,244.2660388463802
1699,274,244.2835294117647
1700,334,244.33627278071722
1701,403,244.4294947121034
1702,287,244.45449207281268
1703,215,244.43720657276995
1704,351,244.49970674486804
